PRICE,BEDS,BATH,PROPERTYSQFT,TYPE_Condo for sale,TYPE_House for sale,TYPE_Land for sale,TYPE_Multi-family home for sale,TYPE_Townhouse for sale,SUBLOCALITY_Kings County,SUBLOCALITY_Manhattan,SUBLOCALITY_New York,SUBLOCALITY_Queens,SUBLOCALITY_Richmond County,SUBLOCALITY_Staten Island,SUBLOCALITY_The Bronx
849500,2,2.0,975.0,True,False,False,False,False,False,False,True,False,False,False,False
699000,2,2.0,967.0,True,False,False,False,False,False,False,False,True,False,False,False
565000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
1250000,9,3.0,3234.0,False,False,False,True,False,False,False,False,False,False,False,True
999000,2,2.0,1262.0,True,False,False,False,False,False,False,True,False,False,False,False
1350000,6,4.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
669900,3,2.0,1376.0,False,True,False,False,False,False,False,False,True,False,False,False
399000,3,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
1200000,5,2.0,2184.207862,False,False,False,True,False,True,False,False,False,False,False,False
895000,2,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
369000,3,1.0,2184.207862,True,False,False,False,False,False,False,False,False,False,False,False
299000,1,1.0,750.0,False,False,False,False,False,False,False,False,False,False,False,False
988000,5,2.0,3244.0,False,True,False,False,False,True,False,False,False,False,False,False
279000,2,1.0,810.0,False,False,False,False,False,False,False,False,True,False,False,False
285000,3,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
988000,3,3.0,1311.0,False,True,False,False,False,False,False,False,True,False,False,False
735000,1,1.0,800.0,False,False,False,False,False,False,False,True,False,False,False,False
2950000,2,2.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
899000,2,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
850000,4,2.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
670000,3,2.0,2184.207862,False,False,False,True,False,True,False,False,False,False,False,False
968000,4,2.0,2550.0,False,True,False,False,False,False,False,False,False,False,False,True
320000,2,2.0,1200.0,False,False,False,False,False,False,False,False,False,False,False,True
228888,1,1.0,900.0,False,False,False,False,False,False,False,False,True,False,False,False
199888,2,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
5995000,4,4.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
1430000,6,4.0,2840.0,False,False,False,True,False,False,False,False,False,False,False,True
1350888,4,3.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
699000,2,1.0,1100.0,False,False,False,False,False,False,False,False,False,False,False,False
699000,3,2.0,1296.0,False,True,False,False,False,True,False,False,False,False,False,False
2000000,3,2.0,1800.0,False,False,False,False,False,False,False,True,False,False,False,False
538888,3,2.0,1500.0,False,False,False,False,False,False,False,False,True,False,False,False
2450000,5,2.3738608579684373,2982.0,False,False,False,False,True,True,False,False,False,False,False,False
574999,3,2.0,1040.0,False,True,False,False,False,False,False,False,False,True,False,False
275000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
1499888,4,3.0,2688.0,False,True,False,False,False,False,False,False,True,False,False,False
270000,3,1.0,275.0,False,False,False,False,False,False,False,False,False,False,False,False
675000,4,3.0,1832.0,False,True,False,False,False,False,False,False,False,False,False,True
149000,1,1.0,750.0,False,False,False,False,False,False,False,False,False,False,False,True
299999,2,1.0,863.0,False,False,False,False,False,False,False,False,False,False,False,True
595000,3,2.0,2184.207862,False,False,False,False,False,False,False,False,False,False,False,False
536000,2,2.0,1200.0,False,False,False,False,False,False,False,False,False,False,False,True
288000,2,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
19499999,4,4.0,10000.0,False,True,False,False,False,False,False,True,False,False,False,False
6995000,4,4.0,3400.0,False,False,False,False,True,True,False,False,False,False,False,False
799000,3,2.0,2050.0,False,True,False,False,False,True,False,False,False,False,False,False
4000000,4,4.0,3704.0,True,False,False,False,False,False,False,True,False,False,False,False
165000,1,1.0,625.0,False,False,False,False,False,False,False,False,False,False,False,True
1475000,2,2.0,1048.0,True,False,False,False,False,False,False,False,False,False,False,False
595000,3,1.0,721.0,True,False,False,False,False,False,False,True,False,False,False,False
699999,5,2.0,2218.0,False,True,False,False,False,False,False,False,False,False,False,True
899000,4,2.0,1672.0,False,True,False,False,False,False,False,False,True,False,False,False
549000,3,2.0,1152.0,False,True,False,False,False,False,False,False,False,True,False,False
3700000,6,4.0,2400.0,False,False,False,False,True,True,False,False,False,False,False,False
768000,5,2.0,1870.0,False,True,False,False,False,False,False,False,False,True,False,False
949000,4,2.0,2476.0,False,True,False,False,False,False,False,False,False,True,False,False
980000,6,3.0,2184.207862,False,False,False,True,False,True,False,False,False,False,False,False
849000,8,3.0,4428.0,False,False,False,True,False,False,False,False,False,False,False,True
269000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
150000,3,2.3738608579684373,2184.207862,False,True,False,False,False,False,False,False,False,False,False,True
770000,2,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
750000,1,1.0,630.0,False,False,False,True,False,False,False,True,False,False,False,False
638000,3,2.0,1728.0,False,True,False,False,False,False,False,False,False,False,False,True
199000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
239000,1,1.0,801.0,False,False,False,False,False,False,False,False,True,False,False,False
6999500,5,2.3738608579684373,4065.0,False,False,False,False,True,False,False,True,False,False,False,False
693000,4,2.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
1150000,5,3.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
549000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
889000,3,2.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
1075000,7,3.0,2000.0,False,False,False,True,False,True,False,False,False,False,False,False
6995000,5,4.0,5000.0,False,True,False,False,False,False,False,True,False,False,False,False
155000,3,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
349000,2,1.0,800.0,False,False,False,False,False,True,False,False,False,False,False,False
825000,2,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
215000,2,1.0,789.0,True,False,False,False,False,False,False,False,False,False,False,True
1099000,3,2.0,2700.0,False,True,False,False,False,True,False,False,False,False,False,False
2900000,3,3.0,1979.0,False,False,False,False,True,False,False,True,False,False,False,False
215000,2,1.0,789.0,True,False,False,False,False,False,False,False,False,False,False,True
825000,2,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
349000,2,1.0,800.0,False,False,False,False,False,True,False,False,False,False,False,False
697777,3,2.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
14995000,6,2.3738608579684373,8500.0,True,False,False,False,False,False,False,False,False,False,False,False
850000,3,2.0,1152.0,False,True,False,False,False,False,False,False,False,True,False,False
545000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
749000,1,2.0,879.0,True,False,False,False,False,False,False,False,True,False,False,False
13000000,5,4.0,6000.0,False,True,False,False,False,False,False,True,False,False,False,False
549999,3,2.0,1677.0,False,False,False,False,True,False,False,False,False,False,True,False
365000,3,2.0,920.0,True,False,False,False,False,False,False,False,False,False,False,True
695000,2,2.0,845.0,True,False,False,False,False,False,False,False,False,False,False,False
848000,5,2.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
699000,3,2.0,1779.0,True,False,False,False,False,False,False,False,False,False,False,False
1075000,2,2.0,1250.0,False,False,False,False,False,False,False,True,False,False,False,False
540000,3,2.0,2184.207862,True,False,False,False,False,False,False,False,False,False,True,False
165000,3,1.0,550.0,False,False,False,False,False,False,False,False,False,False,False,True
779000,1,1.0,517.0,True,False,False,False,False,False,False,True,False,False,False,False
1399999,2,2.0,1041.0,True,False,False,False,False,False,False,True,False,False,False,False
569000,3,2.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
285000,3,2.3738608579684373,1536.0,False,True,False,False,False,False,False,False,False,True,False,False
6295000,4,4.0,4650.0,False,False,False,False,True,True,False,False,False,False,False,False
11500000,6,7.0,4908.0,True,False,False,False,False,False,False,True,False,False,False,False
199999,1,1.0,750.0,True,False,False,False,False,False,False,False,False,False,False,False
569000,1,1.0,490.0,True,False,False,False,False,False,False,False,True,False,False,False
1448000,3,2.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
183000,1,1.0,831.0,False,False,False,False,False,False,False,False,False,False,False,True
1995000,5,4.0,3075.0,True,False,False,False,False,False,False,False,False,False,False,True
2250000,5,3.0,2105.0,False,False,False,False,True,True,False,False,False,False,False,False
650000,3,2.3738608579684373,1632.0,True,False,False,False,False,False,False,False,False,True,False,False
14000000,3,2.3738608579684373,2184.207862,False,False,False,True,False,False,False,False,False,False,False,True
785000,7,3.0,3388.0,False,False,False,True,False,False,False,False,False,False,False,True
2599999,6,6.0,6353.0,False,True,False,False,False,False,False,False,False,True,False,False
1850000,5,3.0,3000.0,False,False,False,False,False,False,False,False,True,False,False,False
435000,1,1.0,661.0,True,False,False,False,False,False,False,False,True,False,False,False
1899000,8,4.0,2184.207862,False,False,False,True,False,True,False,False,False,False,False,False
1479000,2,1.0,2184.207862,True,False,False,False,False,False,False,True,False,False,False,False
2250000,3,2.0,2025.0,False,False,False,False,False,False,False,True,False,False,False,False
799000,2,2.0,922.0,True,False,False,False,False,False,False,True,False,False,False,False
205000,1,1.0,1000.0,False,False,False,False,False,False,False,False,False,False,False,True
897000,3,2.0,1664.0,False,True,False,False,False,True,False,False,False,False,False,False
1195000,1,2.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
1100000,6,3.0,2184.207862,False,False,False,True,False,True,False,False,False,False,False,False
1999000,5,4.0,3000.0,False,False,False,False,True,True,False,False,False,False,False,False
1250000,3,2.0,2110.0,False,True,False,False,False,True,False,False,False,False,False,False
9000000,5,4.0,17860.0,False,False,False,False,True,True,False,False,False,False,False,False
575000,3,2.0,1350.0,False,False,False,False,False,False,False,False,True,False,False,False
399000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
12995000,5,4.0,4100.0,False,False,False,False,True,False,False,True,False,False,False,False
798000,2,2.0,1190.0,True,False,False,False,False,False,False,False,True,False,False,False
